Label,NOSE x,NOSE y,NOSE z,LEFT_EYE_INNER x,LEFT_EYE_INNER y,LEFT_EYE_INNER z,LEFT_EYE x,LEFT_EYE y,LEFT_EYE z,LEFT_EYE_OUTER x,LEFT_EYE_OUTER y,LEFT_EYE_OUTER z,RIGHT_EYE_INNER x,RIGHT_EYE_INNER y,RIGHT_EYE_INNER z,RIGHT_EYE x,RIGHT_EYE y,RIGHT_EYE z,RIGHT_EYE_OUTER x,RIGHT_EYE_OUTER y,RIGHT_EYE_OUTER z,LEFT_EAR x,LEFT_EAR y,LEFT_EAR z,RIGHT_EAR x,RIGHT_EAR y,RIGHT_EAR z,MOUTH_LEFT x,MOUTH_LEFT y,MOUTH_LEFT z,MOUTH_RIGHT x,MOUTH_RIGHT y,MOUTH_RIGHT z,LEFT_SHOULDER x,LEFT_SHOULDER y,LEFT_SHOULDER z,RIGHT_SHOULDER x,RIGHT_SHOULDER y,RIGHT_SHOULDER z,LEFT_ELBOW x,LEFT_ELBOW y,LEFT_ELBOW z,RIGHT_ELBOW x,RIGHT_ELBOW y,RIGHT_ELBOW z,LEFT_WRIST x,LEFT_WRIST y,LEFT_WRIST z,RIGHT_WRIST x,RIGHT_WRIST y,RIGHT_WRIST z,LEFT_PINKY x,LEFT_PINKY y,LEFT_PINKY z,RIGHT_PINKY x,RIGHT_PINKY y,RIGHT_PINKY z,LEFT_INDEX x,LEFT_INDEX y,LEFT_INDEX z,RIGHT_INDEX x,RIGHT_INDEX y,RIGHT_INDEX z,LEFT_THUMB x,LEFT_THUMB y,LEFT_THUMB z,RIGHT_THUMB x,RIGHT_THUMB y,RIGHT_THUMB z,LEFT_HIP x,LEFT_HIP y,LEFT_HIP z,RIGHT_HIP x,RIGHT_HIP y,RIGHT_HIP z,LEFT_KNEE x,LEFT_KNEE y,LEFT_KNEE z,RIGHT_KNEE x,RIGHT_KNEE y,RIGHT_KNEE z,LEFT_ANKLE x,LEFT_ANKLE y,LEFT_ANKLE z,RIGHT_ANKLE x,RIGHT_ANKLE y,RIGHT_ANKLE z,LEFT_HEEL x,LEFT_HEEL y,LEFT_HEEL z,RIGHT_HEEL x,RIGHT_HEEL y,RIGHT_HEEL z,LEFT_FOOT_INDEX x,LEFT_FOOT_INDEX y,LEFT_FOOT_INDEX z,RIGHT_FOOT_INDEX x,RIGHT_FOOT_INDEX y,RIGHT_FOOT_INDEX z
tree,0.49281463,0.266313463,-0.422279,0.508295476,0.255437315,-0.375409216,0.51724267,0.255925,-0.375922918,0.526232064,0.256682694,-0.375879943,0.486502886,0.255579203,-0.379599512,0.479983002,0.255794615,-0.380389929,0.472837955,0.255843461,-0.380654752,0.533213615,0.263309926,-0.1409477,0.46049124,0.262502521,-0.157206506,0.506567776,0.281413496,-0.330580771,0.481134981,0.279728234,-0.340325207,0.584201753,0.337994665,-0.056298107,0.404904783,0.328391969,-0.149518222,0.625900745,0.219076127,-0.135801062,0.382984579,0.208678186,-0.322758645,0.52874434,0.120779663,-0.160401851,0.48848024,0.120609671,-0.443531901,0.516233027,0.090807676,-0.207489237,0.499925405,0.091178626,-0.524687827,0.513292789,0.091343343,-0.198843673,0.50262326,0.091395736,-0.500835598,0.514899373,0.103375584,-0.162785545,0.500746727,0.103095829,-0.446051449,0.544248104,0.583057582,0.057849787,0.420118302,0.587826967,-0.05838472,0.758474588,0.679248333,-0.051161513,0.433499187,0.766232491,-0.133829787,0.511105657,0.668887854,0.49404794,0.457392573,0.91899395,0.15333119,0.475447088,0.653749406,0.5496822,0.464676529,0.935397565,0.184959531,0.454836726,0.729092062,0.443774134,,,
tree,0.559420645,0.323573679,-0.364035487,0.556793749,0.304414809,-0.319881171,0.560162008,0.303586334,-0.320563674,0.564086676,0.302907884,-0.32052663,0.542124152,0.304005891,-0.376560181,0.531912446,0.303273708,-0.377416641,0.521261394,0.302714467,-0.37772575,0.532356977,0.306840062,-0.063274913,0.474617153,0.307247967,-0.318154126,0.558640003,0.338109642,-0.254624784,0.532762706,0.336720347,-0.333762646,0.541451812,0.378846347,0.129174963,0.389764935,0.383969247,-0.358379006,0.556999624,0.24476546,0.167779699,0.408126116,0.241391167,-0.5512622,0.492396891,0.119965613,0.030260392,0.453953743,0.1167925,-0.578065038,0.489207804,0.091266692,-0.007953684,0.465923607,0.085987329,-0.650691748,0.488554627,0.087240398,-0.025474299,0.465756625,0.081762671,-0.648082793,0.490678906,0.09694916,0.015292692,0.463026673,0.090810716,-0.58528316,0.506923735,0.623492062,0.206857249,0.422293574,0.656321406,-0.207264841,0.83841753,0.59264648,0.16980961,0.718995571,0.687200963,-0.536411464,0.672270179,0.649885416,-0.157734841,0.749807477,0.902390122,-0.437760562,0.616836727,0.663090527,-0.197943315,0.718007565,0.936023116,-0.41967538,0.770094991,0.657809258,-0.310571074,,,
tree,0.507796407,0.27730906,-0.262842685,0.514072597,0.262830853,-0.247735247,0.518590093,0.262746662,-0.247988075,0.522000909,0.262672275,-0.247916266,0.502649188,0.264129519,-0.246205285,0.499781907,0.264514476,-0.246608019,0.496304244,0.265131742,-0.246815041,0.524992824,0.268443167,-0.149017364,0.491857082,0.270516485,-0.14386864,0.516030669,0.293482155,-0.221666083,0.502993643,0.291694432,-0.22225599,0.547496378,0.338569582,-0.125301972,0.470721543,0.335781485,-0.096530423,0.546129704,0.215356767,-0.200244039,0.471205115,0.220341384,-0.153069943,0.517754018,0.114367872,-0.252411753,0.500960469,0.117750108,-0.234540373,0.515631855,0.083182305,-0.282243252,0.505060554,0.085986465,-0.270964652,0.515205204,0.080435753,-0.27902472,0.505984306,0.082139403,-0.270300865,0.515154779,0.091946989,-0.254055917,0.505466938,0.094525158,-0.24034667,0.523684919,0.579157531,-0.007930432,0.471099675,0.562767148,0.007802161,0.501689613,0.757587433,0.028497977,0.366686702,0.643015504,-0.115187526,0.483639807,0.895804286,0.199304685,0.472884744,0.6492486,0.186506033,0.475934178,0.910814524,0.213499755,0.488615304,0.634868503,0.219606817,0.486876547,0.954482377,0.114539042,,,
tree,0.483252496,0.107965648,-0.350919873,0.493554473,0.08963722,-0.323526949,0.498800784,0.089777291,-0.323829472,0.505342185,0.089108407,-0.323775917,0.478044599,0.08978191,-0.324989587,0.473036796,0.089750707,-0.325319141,0.468584538,0.089225829,-0.325471967,0.51281482,0.095888466,-0.160038695,0.464686394,0.095664866,-0.166320845,0.494793952,0.126990855,-0.286802858,0.477944493,0.126796305,-0.291156113,0.553362429,0.210501879,-0.049334977,0.424732149,0.21334669,-0.103198245,0.609907925,0.333069503,-0.177960962,0.372344285,0.324043661,-0.279592544,0.523868144,0.313162446,-0.479728758,0.46752274,0.313951313,-0.560707748,0.513306975,0.280007362,-0.541640878,0.485205472,0.281032205,-0.632252038,0.510703027,0.273344457,-0.539938688,0.486501098,0.274923384,-0.613741577,0.511227846,0.285920203,-0.483016759,0.48377952,0.287188679,-0.559796393,0.534225583,0.466372639,0.037277017,0.459589541,0.485217273,-0.037662946,0.679539084,0.543407202,-0.190227136,0.483968973,0.708616495,-0.155500874,0.523017585,0.573563933,0.142426252,0.513171494,0.923622072,-0.048842255,0.502032459,0.558465481,0.174541414,0.517593861,0.946883857,-0.041132431,0.500060141,0.665674388,0.080751516,,,
tree,0.480917901,0.113356091,-0.207602665,0.489063293,0.095116168,-0.189332247,0.493193299,0.095300496,-0.189547524,0.4966245,0.095833302,-0.189482883,0.475242794,0.095527679,-0.183369339,0.471508026,0.096504688,-0.183637813,0.46726656,0.097503722,-0.183841467,0.50192374,0.103095323,-0.071704157,0.463652432,0.105112404,-0.04640441,0.489293069,0.134221345,-0.160925955,0.473170698,0.131992608,-0.155364811,0.531472325,0.2180278,-0.026802083,0.435420513,0.219267517,0.042545702,0.55547905,0.351820946,-0.138020039,0.419795871,0.351605415,-0.073528841,0.503761768,0.279420853,-0.340738416,0.477083743,0.281716675,-0.3325423,0.497933716,0.249241501,-0.388731182,0.482058853,0.24889335,-0.387512237,0.49841553,0.239509061,-0.383084774,0.479573667,0.238603726,-0.382682115,0.499214768,0.248181343,-0.340756387,0.479045987,0.248032197,-0.337735176,0.510604978,0.493445456,-0.023705874,0.452716053,0.484267175,0.023588279,0.490645438,0.711466312,-0.032128666,0.360649884,0.603191018,-0.116892695,0.473305583,0.900415957,0.133410856,0.468134314,0.564513147,0.18523027,0.46835345,0.925135732,0.14640826,0.482513696,0.547891498,0.217183828,0.476263732,0.965283573,0.009082696,,,
tree,0.439626515,0.291057438,-0.775724053,0.449775189,0.280428827,-0.755088627,0.4558222,0.280221879,-0.755515873,0.462213874,0.280142844,-0.755481064,0.431820959,0.281005681,-0.762469709,0.425808728,0.281124711,-0.763018489,0.419987619,0.281499684,-0.763247848,0.465717256,0.2857638,-0.566391349,0.410038978,0.285868883,-0.598925412,0.451814085,0.303087175,-0.695490718,0.430883765,0.303017944,-0.707756519,0.509154379,0.339516312,-0.394421071,0.37361294,0.336554319,-0.494387507,0.550947249,0.253138036,-0.414898008,0.343415618,0.252147794,-0.650218129,0.573522627,0.167444855,-0.598989546,0.328092635,0.169794738,-0.870620012,0.581912041,0.152739912,-0.655810535,0.323983669,0.159799784,-0.954261184,0.576636434,0.15009895,-0.689830661,0.335186213,0.16079542,-0.962393999,0.570161819,0.153945208,-0.620163321,0.338907838,0.163931131,-0.885571778,0.490752041,0.516388297,0.043501042,0.40529713,0.523539126,-0.043981075,0.643414319,0.60254395,-0.005427172,0.436983734,0.664341927,-0.020579139,0.477895916,0.588874161,0.455673724,0.457716167,0.783054829,0.248465836,0.45320189,0.577017426,0.49878788,0.465266585,0.79625982,0.273821235,0.453299254,0.643343151,0.402856678,,,
tree,0.563510954,0.205834687,-0.725031912,0.576722264,0.190265656,-0.693247616,0.586713254,0.189756542,-0.69381851,0.597328603,0.189408123,-0.693547368,0.54679966,0.191971928,-0.690092146,0.537345171,0.192717999,-0.690836847,0.52970612,0.193424702,-0.691261709,0.60450387,0.194361269,-0.452792287,0.515725017,0.199856192,-0.443124622,0.582675993,0.224961281,-0.624605,0.550201416,0.226805896,-0.625985682,0.6915555,0.296385467,-0.268893689,0.452092886,0.304311216,-0.197512478,0.8148821,0.385920465,-0.12744461,0.330999911,0.392383993,-0.051949177,0.731739521,0.484176695,-0.27340287,0.41213721,0.485850751,-0.28483817,0.699937761,0.511469603,-0.328697592,0.439207643,0.507111728,-0.361198008,0.682024121,0.498408318,-0.368258774,0.456780016,0.497781694,-0.408796012,0.689382911,0.488793939,-0.284409195,0.453818411,0.490386188,-0.307730675,0.626773715,0.544824004,-0.023051545,0.498841643,0.530294418,0.022788001,0.582884014,0.727473378,0.07923831,0.262370139,0.628494859,-0.33082664,0.551977932,0.878749847,0.488591135,0.500006616,0.626450002,0.376241952,0.540989459,0.896565795,0.521956861,0.541264594,0.609158993,0.452458709,0.554625928,0.941135824,0.271183342,,,
tree,0.470471859,0.27329275,-0.677531183,0.484263092,0.25965634,-0.636120141,0.492572576,0.259977102,-0.636582613,0.498681635,0.260516346,-0.636618257,0.460496068,0.25914529,-0.651333928,0.45250228,0.2591649,-0.652022302,0.445730805,0.259287298,-0.652317584,0.5035339,0.265598089,-0.401069283,0.432669878,0.26432842,-0.468274832,0.485692382,0.289413065,-0.58280021,0.458186388,0.287748694,-0.606464565,0.548170924,0.335119426,-0.29760322,0.393309414,0.331165612,-0.444965452,0.539162636,0.2055704,-0.43326959,0.404846072,0.210546076,-0.653599083,0.482904881,0.104532182,-0.585747182,0.453605801,0.104325384,-0.768869698,0.472362787,0.085664779,-0.646015227,0.463835031,0.084080547,-0.848125994,0.472750545,0.08354748,-0.64793992,0.464215636,0.083027095,-0.830387414,0.47445032,0.090032689,-0.594898462,0.463195711,0.08879441,-0.771778405,0.551131248,0.563266277,0.069636948,0.438267171,0.580301464,-0.070020609,0.740705788,0.656757832,-0.25357464,0.45894891,0.74886328,-0.291103184,0.518691719,0.652297914,0.218728453,0.487946153,0.917773485,-0.041180097,0.489725888,0.636251867,0.26638183,0.498885334,0.939420879,-0.014990148,0.475027859,0.720673501,0.164928764,,,
tree,0.515266061,0.255315542,-0.082096912,0.520506024,0.238974154,-0.065755852,0.524055421,0.239314064,-0.065910503,0.527491212,0.239928737,-0.065891974,0.509905398,0.238697261,-0.068039104,0.506392062,0.23879227,-0.068363219,0.503293633,0.239013076,-0.068540491,0.530069768,0.247832283,0.023660293,0.496538967,0.24596341,0.012711354,0.521879911,0.271204025,-0.045326218,0.509140253,0.270290673,-0.050298888,0.548493624,0.311852336,0.059133876,0.478367239,0.306175619,0.029871691,0.551368117,0.168779016,0.040302765,0.480714619,0.174907595,-0.023874858,0.539592683,0.071730882,0.014002752,0.484601825,0.082177311,-0.077599667,0.535682559,0.044501364,-0.005248259,0.487544119,0.076480031,-0.106210515,0.533223867,0.041944027,-0.007947273,0.492125809,0.078059971,-0.103355244,0.533424914,0.070317358,0.010043596,0.49599719,0.056840897,-0.081049927,0.540168047,0.560224235,0.014441873,0.490610898,0.562956393,-0.014620736,0.536631882,0.7748487,-0.00906321,0.49236697,0.775073409,-0.034368236,0.538275659,0.971512794,0.072444342,0.493495375,0.967413068,0.038508616,0.533924937,0.986307085,0.075725384,0.496456802,0.981324196,0.042365685,0.533408165,1.048246861,-0.032540366,,,
tree,0.491134733,0.247901767,-0.205562845,0.495991051,0.232211411,-0.186135992,0.498630643,0.232826814,-0.186346531,0.501916528,0.233865231,-0.186326325,0.486868739,0.231786668,-0.193716913,0.483724833,0.232179537,-0.194032341,0.48022455,0.232825845,-0.19415912,0.504709482,0.240013346,-0.081638612,0.475336909,0.240729287,-0.115414627,0.497773439,0.264002353,-0.163225666,0.486563891,0.263128668,-0.174960747,0.520543933,0.309517145,-0.027323166,0.455475956,0.303879499,-0.106970713,0.515181184,0.184435397,-0.025682362,0.464195073,0.180906534,-0.180917233,0.504764676,0.080699563,-0.075297184,0.485955656,0.076386034,-0.242559209,0.500267982,0.062543482,-0.096766256,0.490204185,0.059437633,-0.280588776,0.499261856,0.060053352,-0.107113443,0.490209222,0.059325933,-0.275841713,0.499615431,0.065959811,-0.082353584,0.489882916,0.063865781,-0.245522857,0.518957496,0.534597576,0.033237431,0.469690263,0.547867954,-0.033436913,0.606064498,0.639056265,0.003511501,0.48410067,0.727531374,-0.053273201,0.510921717,0.625995994,0.244751588,0.496040314,0.891418815,0.045441534,0.497345388,0.611538529,0.268238813,0.500840008,0.907805264,0.055070817,0.494164079,0.691072941,0.228775442,,,
tree,0.482571393,0.265340447,-0.625902295,0.492510259,0.249970764,-0.578326881,0.501490414,0.249999598,-0.578817785,0.508553863,0.250162393,-0.578802586,0.468638271,0.251163274,-0.604787707,0.46084553,0.252123833,-0.605561852,0.452429682,0.252832592,-0.605899751,0.512644827,0.256992936,-0.304280132,0.441852003,0.259049565,-0.423868179,0.496588975,0.281965345,-0.514355242,0.468298167,0.280815154,-0.553509772,0.550352097,0.322238863,-0.1308828,0.39696303,0.320719481,-0.390512228,0.570406616,0.203196257,-0.108421363,0.393777996,0.204781041,-0.601807117,0.500748158,0.100853324,-0.25333485,0.449996471,0.099390954,-0.783063114,0.482908309,0.091824211,-0.309351236,0.466501564,0.0885638,-0.885721684,0.478286684,0.090884842,-0.335925907,0.467463404,0.090141617,-0.869191289,0.482954651,0.093386494,-0.271407008,0.463502854,0.091949552,-0.788488269,0.5585379,0.552615404,0.107534379,0.437662065,0.561300516,-0.107986063,0.784404159,0.647165537,-0.071919829,0.472203344,0.726463795,-0.218969017,0.533130527,0.647894323,0.4915874,0.497781485,0.898142278,0.017083833,0.496959418,0.635527611,0.549067974,0.503090203,0.917326629,0.041653655,0.484020531,0.708124101,0.467778653,,,
tree,0.704679847,0.341036558,-0.308345854,0.703830183,0.332399815,-0.274354398,0.705073833,0.332087964,-0.274767011,0.706406653,0.331854969,-0.274672896,0.696577191,0.33266297,-0.323465198,0.692388237,0.332618237,-0.323962033,0.687941372,0.332634628,-0.324280441,0.701412439,0.335810333,-0.109027967,0.673611104,0.336961985,-0.332020789,0.705150306,0.350940675,-0.240755141,0.696300447,0.352324009,-0.308237612,0.70376426,0.387801886,0.035580765,0.657553792,0.386428505,-0.398553967,0.720578372,0.309024662,0.08210168,0.671622217,0.315667391,-0.595120668,0.706268311,0.237214774,-0.068784878,0.678613186,0.232838839,-0.690677166,0.696679533,0.219528362,-0.092992082,0.680505455,0.213322446,-0.769013524,0.692323744,0.216862768,-0.126249433,0.676043212,0.210854873,-0.744257867,0.692979097,0.223029017,-0.087840535,0.676886499,0.21764949,-0.688109696,0.700065911,0.531582892,0.148102865,0.651291311,0.535198689,-0.148358256,0.814900458,0.562197626,0.073214248,0.652848601,0.638284266,-0.172201797,0.6757918,0.591289163,0.376908541,0.654980183,0.732640922,0.06826175,0.658160567,0.579798996,0.406321079,0.647919059,0.749973893,0.093750745,0.656122684,0.635746837,0.341505438,,,
tree,0.357084423,0.266901433,-0.40101099,0.364913374,0.25069195,-0.357671231,0.371885389,0.250468969,-0.358197242,0.378606707,0.250764132,-0.35817948,0.34930715,0.251395315,-0.366839886,0.343609363,0.25122723,-0.367487997,0.337899655,0.250911951,-0.367752939,0.385211319,0.258079082,-0.153833121,0.324735463,0.256588399,-0.193248436,0.369360417,0.281915963,-0.321005136,0.347821623,0.279384047,-0.336959988,0.419988304,0.319961309,-0.115394287,0.285217136,0.32017082,-0.181443259,0.423978776,0.214432538,-0.197215721,0.291817009,0.212985367,-0.370122403,0.375915796,0.122533292,-0.299521357,0.338746697,0.12337482,-0.484840512,0.365976691,0.097277492,-0.343924642,0.346835405,0.095939964,-0.549937785,0.364291042,0.09460941,-0.351327538,0.346396327,0.094055653,-0.537840009,0.366925389,0.10221386,-0.307318658,0.346990436,0.102695048,-0.491241127,0.416889936,0.520326436,0.038488559,0.324811399,0.537523806,-0.039033309,0.59627521,0.58663404,-0.106895782,0.357103854,0.678958893,-0.091241062,0.405809671,0.581198692,0.371477932,0.371605635,0.826825678,0.107816227,0.372307926,0.573632002,0.419547439,0.385436743,0.84188658,0.128078833,0.355739832,0.628251791,0.358836621,,,
tree,0.519874215,0.261960715,-0.430973113,0.533117175,0.251161367,-0.39106819,0.542070329,0.251169443,-0.391634524,0.55047673,0.251340032,-0.391455144,0.510706127,0.25190264,-0.394470692,0.504403532,0.252173424,-0.39543134,0.497426093,0.252456397,-0.395941496,0.558356404,0.259044826,-0.173022673,0.487539023,0.26119855,-0.1934288,0.538057506,0.276871234,-0.34203124,0.510875344,0.275718987,-0.352859467,0.611944377,0.322935343,-0.147751808,0.44515875,0.328686476,-0.136905089,0.614552796,0.203198761,-0.300173849,0.431828678,0.214412808,-0.300241083,0.53221947,0.10921216,-0.376800627,0.487757295,0.109738588,-0.453660369,0.518711865,0.08206743,-0.426898956,0.496680886,0.083842754,-0.52978164,0.515598834,0.081148505,-0.418387979,0.496284813,0.082147598,-0.518502295,0.51718092,0.091493249,-0.378534943,0.494839221,0.092059284,-0.462655157,0.593961835,0.576275766,-0.004637974,0.472139567,0.566641748,0.004305658,0.580784678,0.769419014,0.013342915,0.244745076,0.663282156,-0.358248025,0.533055723,0.924738467,0.233519703,0.495656192,0.69029814,0.261322528,0.521268845,0.944846749,0.247950658,0.529243946,0.674534917,0.330177575,0.534189939,0.979037642,-0.009952511,,,
tree,0.520573199,0.294390053,-0.434668779,0.531056702,0.282172948,-0.398706853,0.539321423,0.282484919,-0.399264991,0.547382534,0.282958001,-0.399099946,0.512212932,0.282554746,-0.387347519,0.506214142,0.282798499,-0.388160676,0.499554873,0.282915831,-0.388638496,0.556258678,0.289539158,-0.209750593,0.488238364,0.289927274,-0.159935579,0.534625888,0.311989307,-0.358840406,0.512709498,0.311195672,-0.349572569,0.599433243,0.361809075,-0.267461807,0.446178645,0.356799722,-0.043926816,0.596313238,0.250665814,-0.508346498,0.451675177,0.248052835,-0.184242323,0.554090619,0.146170944,-0.643322289,0.49938935,0.146852642,-0.375918597,0.549668849,0.11901933,-0.714875758,0.514192224,0.119409829,-0.446533173,0.548436999,0.113563091,-0.699937284,0.51620388,0.114153951,-0.443916231,0.547729969,0.121585071,-0.643690944,0.514798462,0.122485876,-0.391002953,0.567642391,0.585584104,-0.082096368,0.454546362,0.584462821,0.081816196,0.537752926,0.750163078,-0.103250302,0.244026124,0.66275996,-0.20127888,0.514093876,0.913711429,0.068512671,0.493509978,0.679871559,0.263496965,0.508780241,0.92733109,0.077014372,0.534454465,0.664541006,0.313147575,0.484389782,0.95889163,-0.206813276,,,
tree,0.397129148,0.357414901,-0.581443787,0.407054216,0.347511441,-0.576776624,0.412830085,0.349099547,-0.577302575,0.41786927,0.350583196,-0.577238381,0.39177525,0.344534218,-0.562697709,0.386296362,0.34399116,-0.563391209,0.380925864,0.343582749,-0.563726425,0.420777202,0.358866364,-0.46856162,0.387274295,0.354894757,-0.401557744,0.408082157,0.372515082,-0.53065145,0.387135595,0.370353222,-0.514757156,0.471266955,0.413251519,-0.33666113,0.329054803,0.409349948,-0.344826132,0.581105888,0.403381288,-0.27816692,0.310235709,0.325735688,-0.420144528,0.587767899,0.412348896,-0.273045123,0.400061816,0.264538705,-0.560011148,0.591968775,0.417508543,-0.289137363,0.403739482,0.251457453,-0.624052465,0.584450305,0.419287801,-0.320227444,0.405255169,0.249954477,-0.62159121,0.581588864,0.416095376,-0.284438193,0.404954255,0.2548621,-0.568190336,0.396544755,0.592389107,-0.000292838,0.31857267,0.57995379,-0.00019178,0.634360433,0.685769916,-0.026286298,0.169475019,0.630521059,0.016904538,0.480354488,0.655375242,0.409451574,0.335675418,0.625687897,0.522182345,0.452100694,0.640603423,0.456051797,0.360425949,0.61790663,0.58213073,0.451027691,0.673084736,0.400327027,,,
tree,0.531945407,0.115665913,-1.105965495,0.550060153,0.099733442,-1.044699311,0.564791858,0.100637883,-1.045706987,0.575894058,0.101648696,-1.045559764,0.516236544,0.100280583,-1.058199525,0.504926145,0.101279467,-1.059298635,0.492707312,0.102710932,-1.060177922,0.59286356,0.112006076,-0.635964751,0.46786958,0.112727851,-0.701311231,0.55432266,0.137199283,-0.937989593,0.512297094,0.13630107,-0.962909579,0.712769687,0.236752555,-0.322224736,0.345697492,0.234950587,-0.413930655,0.728752792,0.38196075,-0.125929371,0.370300651,0.377245188,-0.299358517,0.691764295,0.482584864,-0.447188765,0.507111669,0.438829541,-0.573667943,0.687260926,0.517596841,-0.541401505,0.546572745,0.463211626,-0.689739764,0.657416224,0.514255106,-0.632019758,0.545155644,0.460092962,-0.742745221,0.656401575,0.500316024,-0.48392421,0.550925255,0.435500383,-0.599841237,0.628111184,0.497445643,0.01177732,0.429627925,0.493501306,-0.012046164,0.571835876,0.715920627,0.056532372,0.229465738,0.670966089,-0.421384275,0.48988241,0.901234269,0.570254147,0.550579786,0.557500362,0.647496462,0.47722286,0.928833485,0.608450413,0.558828533,0.542843878,0.765527189,0.497116894,0.956718445,0.153605849,,,
tree,0.569964826,0.170962185,-0.131626457,0.575681627,0.155045807,-0.123086542,0.580461562,0.155802906,-0.12325266,0.58418721,0.155743331,-0.123183183,0.56441915,0.153196841,-0.115487568,0.560802281,0.15376249,-0.115713939,0.557624519,0.154561639,-0.115889706,0.59086895,0.162185818,-0.048089374,0.551927745,0.161376894,-0.013970417,0.578098118,0.188739151,-0.099861942,0.563289225,0.19242844,-0.091544233,0.618281722,0.264454931,-0.012652626,0.524077713,0.251754165,0.051218271,0.644497991,0.376998782,-0.085046358,0.486108959,0.35861367,-0.036549184,0.581181169,0.323900402,-0.196759209,0.552445233,0.324856758,-0.213522777,0.573675454,0.296175331,-0.220526695,0.563589752,0.294589341,-0.248323739,0.574155569,0.282319069,-0.209259078,0.564250112,0.284555882,-0.238618031,0.5744946,0.29326126,-0.191359565,0.562276542,0.29384321,-0.214467123,0.584505379,0.508598089,-0.018785918,0.52404809,0.496161789,0.018675212,0.57426393,0.715820313,-0.049944278,0.446638286,0.626469135,-0.104000501,0.563041449,0.900864124,0.024728673,0.53810364,0.739704192,0.13841708,0.560623109,0.921116769,0.029281529,0.555562377,0.727913499,0.165556759,0.559674323,0.957306683,-0.080203652,,,
tree,0.557404399,0.311484516,-0.718236029,0.574017406,0.294514894,-0.67080915,0.588199914,0.294136614,-0.671654642,0.60019803,0.294063568,-0.671422124,0.54180479,0.295501262,-0.656590343,0.532211423,0.296140879,-0.657876968,0.522270977,0.296741605,-0.65858233,0.611052096,0.300567299,-0.393214881,0.503609776,0.304183364,-0.336998135,0.58077246,0.32809037,-0.605103016,0.541954756,0.329683393,-0.595793188,0.678473234,0.371526122,-0.406956464,0.452632904,0.374564826,-0.192781627,0.664256155,0.251940787,-0.629783034,0.427087188,0.260754079,-0.380408257,0.556937099,0.153766602,-0.685583472,0.504780471,0.156081885,-0.604050457,0.546149433,0.124287844,-0.749215543,0.518525839,0.125311911,-0.694781899,0.543570459,0.121808559,-0.73275578,0.516081154,0.122374624,-0.683030665,0.547164679,0.130096883,-0.682986081,0.51563704,0.130960524,-0.61914432,0.651723623,0.616465092,-0.060577042,0.502164721,0.604637265,0.060257077,0.602908134,0.779088736,-0.03973509,0.247560799,0.690984607,-0.516026139,0.579011381,0.909361005,0.501140833,0.527566493,0.666864455,0.173603997,0.573363125,0.921890497,0.55076772,0.58076328,0.65410459,0.252900988,0.568675995,0.962984681,0.290023655,,,
tree,0.490666062,0.089926422,-0.460343003,0.503060281,0.067638546,-0.421085536,0.513241708,0.067685097,-0.421588778,0.51921463,0.068032563,-0.421567023,0.481361598,0.067836255,-0.426939189,0.474438488,0.067574352,-0.427437335,0.467220515,0.067461908,-0.427666217,0.529036641,0.076455921,-0.18384786,0.453812271,0.07411623,-0.20891884,0.501674891,0.113330118,-0.365980774,0.480714023,0.10962674,-0.377304614,0.597628713,0.200295448,-0.052805167,0.387543261,0.201904058,-0.108454995,0.641693234,0.343919516,-0.24872309,0.336617172,0.340697289,-0.397263974,0.510941088,0.267364681,-0.661338866,0.457175165,0.269436389,-0.783358514,0.496492356,0.227756262,-0.741770685,0.474605054,0.228649318,-0.872907877,0.500108063,0.216896445,-0.726949155,0.468020529,0.214025229,-0.841013193,0.501412272,0.228927717,-0.660260081,0.467885852,0.226539522,-0.779688179,0.575347126,0.463120431,0.042948849,0.462037325,0.487732232,-0.043589164,0.79067719,0.523670137,-0.2799052,0.502912402,0.702586472,-0.091132037,0.555490375,0.566458225,0.224617049,0.529489994,0.912868798,0.102333598,0.514334381,0.560638428,0.274064779,0.539197445,0.935779572,0.117975675,0.515937924,0.648696661,0.148136169,,,
tree,0.358221918,0.408739269,-0.427892208,0.369194657,0.397109091,-0.394209474,0.376131177,0.397192061,-0.394758731,0.382640094,0.397405505,-0.394761145,0.350732267,0.397028506,-0.400131792,0.342555434,0.397405952,-0.400809377,0.336109221,0.397863716,-0.401105672,0.394979268,0.404661477,-0.216999397,0.331741959,0.404926181,-0.241414845,0.371842742,0.421883613,-0.356239796,0.344235718,0.422451168,-0.367624521,0.433802038,0.45318836,-0.177952766,0.2997365,0.457316399,-0.228843778,0.426320672,0.361098081,-0.260160834,0.305535555,0.36400342,-0.408209652,0.385959357,0.2730079,-0.319267571,0.350186765,0.276904732,-0.513011992,0.379161119,0.255203247,-0.356519222,0.360145301,0.258847117,-0.57392627,0.378047913,0.252346396,-0.357803941,0.360810459,0.255870372,-0.55880779,0.379534662,0.258354753,-0.323828965,0.360152841,0.261355877,-0.51806134,0.429585338,0.646252096,0.038351312,0.331417173,0.652710855,-0.038818181,0.581888199,0.732651174,0.003565808,0.35051778,0.783209801,-0.118349709,0.4223122,0.693195343,0.517715096,0.38755101,0.900393486,0.145162821,0.392831594,0.683780551,0.570349157,0.399925411,0.91177392,0.17437014,0.33627224,0.748846948,0.520751894,,,
